vacancy_id,date_posted,profession,experience_level,region,work_format,company_size,key_skills,salary_from_rub,salary_to_rub,currency
103024,2025-08-22,System Analyst,Middle,Санкт-Петербург,Офис,Стартап (<50),"Confluence, Git, Jira",66000,85000,RUB
102666,2025-08-22,Backend Developer,Junior,Новосибирск,Гибрид,Малая (50-250),"Docker, Git, PostgreSQL, Python, REST API, SQL",37000,44000,RUB
101343,2025-08-22,Backend Developer,Senior,Москва,Гибрид,Крупная (1000+),"Git, Java, Kubernetes, REST API, SQL",172000,227000,RUB
103308,2025-08-22,Data Analyst,Junior,Екатеринбург,Гибрид,Стартап (<50),"Excel, Git, Power BI, SQL, Tableau",30000,35000,RUB
103833,2025-08-23,QA Engineer,Senior,Удалённо (Россия),Удалённо,Малая (50-250),"Git, Manual Testing, Postman, SQL",80000,98000,RUB
102517,2025-08-23,Full-stack Developer,Junior,Москва,Гибрид,Стартап (<50),"Git, JavaScript, Node.js, React",47000,55000,RUB
103949,2025-08-23,DevOps Engineer,Middle,Удалённо (Россия),Удалённо,Малая (50-250),"Docker, Git, Kubernetes, Linux",98000,126000,RUB
105409,2025-08-23,System Analyst,Middle,Москва,Удалённо,Крупная (1000+),"BPMN, Confluence, Git, Jira, SQL, UML",112000,147000,RUB
101959,2025-08-23,Data Engineer,Lead,Екатеринбург,Гибрид,Крупная (1000+),"Airflow, ClickHouse, Docker, Git, Kafka, Spark",181000,223000,RUB
105984,2025-08-23,Frontend Developer,Senior,Москва,Офис,Стартап (<50),"CSS, Git, HTML, React, TypeScript",140000,176000,RUB
105774,2025-08-23,Data Analyst,Senior,Казань,Офис,Малая (50-250),"Excel, Git, Power BI, Python, SQL, Tableau",91000,106000,RUB
104185,2025-08-23,System Analyst,Middle,Удалённо (Россия),Гибрид,Стартап (<50),"BPMN, Confluence, Git, Jira, SQL, UML",52000,65000,RUB
104681,2025-08-23,Backend Developer,Middle,Москва,Офис,Средняя (250-1000),"Docker, Git, Kubernetes, PostgreSQL, Python, REST API, SQL",104000,133000,RUB
101255,2025-08-24,QA Engineer,Junior,Казань,Гибрид,Малая (50-250),"Git, Manual Testing, Postman, Python, Selenium",30000,38000,RUB
105457,2025-08-24,ML Engineer,Middle,Удалённо (Россия),Офис,Малая (50-250),"Docker, Git, Kubernetes, MLflow, Python",125000,168000,RUB
101260,2025-08-24,Backend Developer,Senior,Новосибирск,Офис,Средняя (250-1000),"Git, Java, Kubernetes, PostgreSQL, Python, REST API",117000,143000,RUB
104351,2025-08-24,Full-stack Developer,Middle,Москва,Удалённо,Средняя (250-1000),"Docker, Git, Node.js, React",98000,130000,RUB
103167,2025-08-25,Data Scientist,Senior,Москва,Офис,Средняя (250-1000),"Git, PyTorch, SQL, Scikit-learn",196000,245000,RUB
100383,2025-08-25,Backend Developer,Middle,Санкт-Петербург,Гибрид,Крупная (1000+),"Docker, Git, Java, PostgreSQL, Python, SQL",93000,108000,RUB
105100,2025-08-25,ML Engineer,Senior,Нижний Новгород,Удалённо,Средняя (250-1000),"Docker, Git, MLflow, PyTorch, Python, TensorFlow",125000,158000,RUB
101710,2025-08-25,Backend Developer,Middle,Москва,Гибрид,Средняя (250-1000),"Docker, Git, Kubernetes, PostgreSQL, SQL",113000,150000,RUB
100545,2025-08-25,DevOps Engineer,Junior,Удалённо (Россия),Гибрид,Средняя (250-1000),"AWS, Docker, Git, Kubernetes, Linux, Terraform",65000,75000,RUB
101927,2025-08-25,Backend Developer,Senior,Екатеринбург,Удалённо,Стартап (<50),"Git, Kubernetes, SQL",92000,115000,RUB
102422,2025-08-26,Full-stack Developer,Senior,Нижний Новгород,Гибрид,Стартап (<50),"Docker, Git, JavaScript, React, SQL",94000,125000,RUB
102400,2025-08-26,Data Analyst,Senior,Краснодар,Удалённо,Средняя (250-1000),"Excel, Git, Power BI, SQL",87000,109000,RUB
104474,2025-08-26,ML Engineer,Senior,Новосибирск,Удалённо,Стартап (<50),"Git, MLflow, TensorFlow",150000,187000,RUB
103213,2025-08-26,Frontend Developer,Lead,Казань,Удалённо,Крупная (1000+),"CSS, Git, HTML, JavaScript, React, TypeScript",156000,199000,RUB
100576,2025-08-26,Data Scientist,Middle,Удалённо (Россия),Удалённо,Крупная (1000+),"Git, PyTorch, Python, SQL, Statistics",97000,130000,RUB
100943,2025-08-26,Frontend Developer,Junior,Удалённо (Россия),Офис,Малая (50-250),"CSS, Git, HTML, TypeScript",43000,51000,RUB
105994,2025-08-26,System Analyst,Senior,Казань,Офис,Средняя (250-1000),"BPMN, Git, Jira, SQL, UML",129000,167000,RUB
101143,2025-08-26,Full-stack Developer,Junior,Москва,Удалённо,Малая (50-250),"Docker, JavaScript, Node.js, React, SQL",53000,71000,RUB
101479,2025-08-26,Mobile Developer,Middle,Новосибирск,Офис,Малая (50-250),"Git, Kotlin, REST API, SQL, Swift",51000,59000,RUB
103103,2025-08-26,Data Analyst,Junior,Казань,Гибрид,Стартап (<50),"Excel, Git, Power BI, SQL, Tableau",30000,38000,RUB
104387,2025-08-27,Frontend Developer,Middle,Удалённо (Россия),Гибрид,Малая (50-250),"CSS, Git, HTML, JavaScript, React, TypeScript",73000,94000,RUB
100038,2025-08-27,ML Engineer,Middle,Новосибирск,Удалённо,Малая (50-250),"Git, Kubernetes, MLflow, PyTorch, Python, TensorFlow",83000,99000,RUB
104861,2025-08-27,Data Engineer,Senior,Удалённо (Россия),Гибрид,Крупная (1000+),"ClickHouse, Docker, Git, SQL",126000,147000,RUB
102427,2025-08-27,Backend Developer,Junior,Москва,Удалённо,Крупная (1000+),"Docker, Git, Kubernetes, Python, REST API, SQL",62000,83000,RUB
100696,2025-08-27,ML Engineer,Junior,Санкт-Петербург,Офис,Стартап (<50),"Docker, Git, Kubernetes, PyTorch, Python, TensorFlow",43000,55000,RUB
100188,2025-08-28,Full-stack Developer,Senior,Москва,Гибрид,Стартап (<50),"Docker, Git, Node.js, React, SQL",143000,183000,RUB
102576,2025-08-28,Full-stack Developer,Middle,Новосибирск,Удалённо,Стартап (<50),"Git, JavaScript, React, SQL",57000,75000,RUB
103933,2025-08-28,Mobile Developer,Middle,Удалённо (Россия),Гибрид,Крупная (1000+),"Git, Kotlin, REST API, SQL, Swift",117000,149000,RUB
104133,2025-08-28,Frontend Developer,Senior,Новосибирск,Офис,Малая (50-250),"Git, HTML, JavaScript",80000,106000,RUB
104363,2025-08-28,QA Engineer,Middle,Москва,Офис,Крупная (1000+),"Git, Manual Testing, Postman, Python, SQL, Selenium",98000,121000,RUB
103965,2025-08-28,Frontend Developer,Junior,Москва,Офис,Крупная (1000+),"CSS, Git, JavaScript, React",61000,71000,RUB
105084,2025-08-28,Data Analyst,Senior,Казань,Офис,Малая (50-250),"Git, SQL, Tableau",83000,111000,RUB
102618,2025-08-28,Data Analyst,Senior,Казань,Удалённо,Малая (50-250),"Git, Power BI, SQL, Tableau",71000,95000,RUB
102711,2025-08-29,Frontend Developer,Junior,Удалённо (Россия),Гибрид,Крупная (1000+),"Git, JavaScript, React",57000,73000,RUB
100981,2025-08-29,Frontend Developer,Senior,Москва,Гибрид,Крупная (1000+),"Git, HTML, React, TypeScript",163000,203000,RUB
103528,2025-08-29,QA Engineer,Senior,Санкт-Петербург,Удалённо,Средняя (250-1000),"Git, Manual Testing, Postman, Python, SQL, Selenium",91000,121000,RUB
104487,2025-08-29,Full-stack Developer,Junior,Москва,Гибрид,Крупная (1000+),"Docker, Git, JavaScript, Node.js, React, SQL",63000,77000,RUB
105064,2025-08-29,Data Analyst,Junior,Москва,Гибрид,Стартап (<50),"Git, Power BI, Python, SQL, Tableau",50000,63000,RUB
101401,2025-08-29,DevOps Engineer,Senior,Санкт-Петербург,Гибрид,Малая (50-250),"AWS, CI/CD, Docker, Git, Linux",157000,212000,RUB
101833,2025-08-29,Frontend Developer,Middle,Новосибирск,Удалённо,Средняя (250-1000),"CSS, Git, JavaScript",65000,77000,RUB
102889,2025-08-29,Data Analyst,Junior,Краснодар,Удалённо,Стартап (<50),"Excel, Git, Power BI, Python, SQL, Tableau",30000,36000,RUB
101705,2025-08-29,ML Engineer,Junior,Новосибирск,Гибрид,Стартап (<50),"Docker, Git, Kubernetes, MLflow, Python, TensorFlow",43000,55000,RUB
104096,2025-08-30,Data Analyst,Middle,Краснодар,Офис,Малая (50-250),"Excel, Git, Python, SQL",40000,50000,RUB
104679,2025-08-30,DevOps Engineer,Junior,Санкт-Петербург,Удалённо,Малая (50-250),"AWS, CI/CD, Docker, Git, Kubernetes, Terraform",37000,44000,RUB
104490,2025-08-30,Data Engineer,Middle,Удалённо (Россия),Удалённо,Малая (50-250),"Airflow, Git, Kafka, Python, SQL, Spark",100000,128000,RUB
101295,2025-08-30,Full-stack Developer,Lead,Удалённо (Россия),Гибрид,Средняя (250-1000),"Docker, Git, JavaScript, Node.js",219000,262000,RUB
103189,2025-08-30,ML Engineer,Junior,Новосибирск,Удалённо,Крупная (1000+),"Git, Kubernetes, PyTorch, Python, TensorFlow",60000,76000,RUB
104016,2025-08-30,Full-stack Developer,Senior,Удалённо (Россия),Удалённо,Средняя (250-1000),"Docker, Git, Node.js, SQL",149000,176000,RUB
104968,2025-08-30,Data Scientist,Senior,Екатеринбург,Офис,Средняя (250-1000),"Docker, Git, PyTorch, SQL",120000,150000,RUB
100299,2025-08-30,Data Engineer,Junior,Новосибирск,Гибрид,Стартап (<50),"ClickHouse, Git, Kafka, Python, SQL, Spark",39000,51000,RUB
100373,2025-08-30,DevOps Engineer,Senior,Москва,Офис,Средняя (250-1000),"AWS, CI/CD, Docker, Git, Kubernetes, Linux, Terraform",164000,221000,RUB
104379,2025-08-31,Backend Developer,Senior,Москва,Гибрид,Малая (50-250),"Docker, Git, Kubernetes, PostgreSQL, Python, SQL",205000,254000,RUB
102670,2025-08-31,Full-stack Developer,Middle,Москва,Удалённо,Малая (50-250),"Docker, Git, JavaScript, Node.js, React, SQL",111000,136000,RUB
105090,2025-08-31,Data Analyst,Middle,Краснодар,Офис,Крупная (1000+),"Git, Power BI, Python, SQL, Tableau",53000,66000,RUB
105365,2025-08-31,QA Engineer,Junior,Казань,Гибрид,Крупная (1000+),"Git, Manual Testing, Postman, SQL",31000,42000,RUB
103691,2025-08-31,Data Analyst,Senior,Нижний Новгород,Гибрид,Стартап (<50),"Excel, Git, Power BI, Python, SQL, Tableau",70000,88000,RUB
101348,2025-09-01,Mobile Developer,Middle,Москва,Удалённо,Средняя (250-1000),"Git, Kotlin, REST API, SQL",108000,137000,RUB
104554,2025-09-01,Data Scientist,Middle,Санкт-Петербург,Удалённо,Средняя (250-1000),"Git, Pandas, PyTorch, Scikit-learn, Statistics",125000,163000,RUB
100113,2025-09-01,Product Manager,Middle,Санкт-Петербург,Удалённо,Малая (50-250),"Agile, Git, SQL",76000,91000,RUB
104824,2025-09-01,System Analyst,Middle,Екатеринбург,Удалённо,Средняя (250-1000),"BPMN, Confluence, Git, Jira, UML",71000,83000,RUB
103970,2025-09-01,Data Analyst,Junior,Удалённо (Россия),Удалённо,Средняя (250-1000),"Excel, Git, Python, Tableau",39000,49000,RUB
100971,2025-09-01,Full-stack Developer,Senior,Екатеринбург,Офис,Стартап (<50),"Docker, Git, Node.js, SQL",96000,127000,RUB
103704,2025-09-01,System Analyst,Middle,Новосибирск,Гибрид,Малая (50-250),"BPMN, Confluence, Git, Jira, UML",61000,75000,RUB
103573,2025-09-01,Product Manager,Junior,Новосибирск,Офис,Малая (50-250),"Agile, Analytics, Confluence, Git, Jira, SQL",41000,49000,RUB
102251,2025-09-02,Mobile Developer,Senior,Нижний Новгород,Офис,Крупная (1000+),"Git, SQL, Swift",112000,148000,RUB
105824,2025-09-02,Backend Developer,Middle,Москва,Офис,Малая (50-250),"Git, PostgreSQL, SQL",110000,142000,RUB
100890,2025-09-02,DevOps Engineer,Junior,Казань,Гибрид,Средняя (250-1000),"CI/CD, Docker, Git, Kubernetes, Linux",45000,59000,RUB
104448,2025-09-02,Data Engineer,Junior,Удалённо (Россия),Удалённо,Крупная (1000+),"Docker, Git, Kafka, Python",76000,97000,RUB
105919,2025-09-02,Data Engineer,Senior,Нижний Новгород,Гибрид,Стартап (<50),"Airflow, Git, Kafka",85000,112000,RUB
102079,2025-09-02,Data Analyst,Junior,Удалённо (Россия),Офис,Малая (50-250),"Excel, Git, Power BI, Python, SQL, Tableau",51000,64000,RUB
103587,2025-09-02,QA Engineer,Junior,Москва,Гибрид,Стартап (<50),"Git, Manual Testing, Postman, Python, SQL, Selenium",42000,56000,RUB
100915,2025-09-02,Data Scientist,Middle,Санкт-Петербург,Удалённо,Стартап (<50),"Git, Pandas, SQL, Scikit-learn, Statistics",91000,114000,RUB
104210,2025-09-03,Mobile Developer,Middle,Москва,Офис,Крупная (1000+),"Git, Kotlin, REST API, Swift",115000,140000,RUB
101891,2025-09-03,Backend Developer,Middle,Москва,Удалённо,Средняя (250-1000),"Docker, Git, Java, Python, REST API, SQL",109000,142000,RUB
104798,2025-09-03,Backend Developer,Senior,Удалённо (Россия),Удалённо,Крупная (1000+),"Git, Kubernetes, PostgreSQL",164000,202000,RUB
103964,2025-09-03,Data Analyst,Senior,Санкт-Петербург,Гибрид,Малая (50-250),"Git, Power BI, Python, Tableau",123000,149000,RUB
102514,2025-09-03,Data Scientist,Middle,Новосибирск,Гибрид,Стартап (<50),"Docker, Git, Scikit-learn, Statistics",77000,99000,RUB
101842,2025-09-03,Data Engineer,Junior,Санкт-Петербург,Офис,Крупная (1000+),"ClickHouse, Docker, Git, Python, SQL",64000,83000,RUB
101212,2025-09-04,QA Engineer,Lead,Санкт-Петербург,Удалённо,Малая (50-250),"Git, Manual Testing, Postman, Python, SQL, Selenium",132000,162000,RUB
103717,2025-09-04,Backend Developer,Junior,Москва,Офис,Стартап (<50),"Git, Kubernetes, REST API",61000,82000,RUB
101690,2025-09-04,Backend Developer,Middle,Санкт-Петербург,Удалённо,Крупная (1000+),"Git, Java, Kubernetes",88000,102000,RUB
103022,2025-09-04,Frontend Developer,Junior,Удалённо (Россия),Офис,Малая (50-250),"Git, HTML, TypeScript",48000,61000,RUB
104519,2025-09-04,System Analyst,Middle,Санкт-Петербург,Удалённо,Крупная (1000+),"BPMN, Git, Jira, UML",86000,103000,RUB
101417,2025-09-04,Data Engineer,Junior,Москва,Офис,Средняя (250-1000),"Airflow, ClickHouse, Docker, Python, SQL, Spark",73000,97000,RUB
101220,2025-09-05,Product Manager,Junior,Москва,Гибрид,Стартап (<50),"Confluence, Git, Jira, SQL",57000,67000,RUB
102458,2025-09-05,System Analyst,Junior,Москва,Гибрид,Малая (50-250),"Git, Jira, SQL",53000,69000,RUB
104605,2025-09-05,Backend Developer,Senior,Санкт-Петербург,Гибрид,Стартап (<50),"Git, Kubernetes, PostgreSQL, Python, REST API",141000,174000,RUB
100368,2025-09-05,DevOps Engineer,Middle,Новосибирск,Офис,Средняя (250-1000),"AWS, CI/CD, Git, Kubernetes, Linux",88000,116000,RUB
103547,2025-09-05,Data Analyst,Middle,Удалённо (Россия),Офис,Стартап (<50),"Git, Power BI, SQL",81000,108000,RUB
104643,2025-09-06,Data Scientist,Junior,Новосибирск,Удалённо,Средняя (250-1000),"Docker, Git, Pandas, PyTorch, Python, Statistics",59000,73000,RUB
100710,2025-09-06,Full-stack Developer,Senior,Удалённо (Россия),Гибрид,Средняя (250-1000),"Docker, Git, JavaScript, Node.js, React",165000,212000,RUB
104339,2025-09-06,Frontend Developer,Senior,Екатеринбург,Гибрид,Стартап (<50),"Git, JavaScript, React, TypeScript",95000,118000,RUB
104742,2025-09-06,QA Engineer,Middle,Санкт-Петербург,Гибрид,Стартап (<50),"Git, Manual Testing, Postman, SQL",77000,102000,RUB
